subject,experiment_name,age_group,age,trial_type,trial_index,label1,label2,image1,image2,image3,image4,image5,image6,image7,image8,choice_image,random_image,choice_label,random_label,target_image,is_right,target_label
p147453,Experiment 1,adults,24,learning,15,guffi,manu,stims/3.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p147453,Experiment 1,adults,24,learning,16,manu,guffi,stims/3.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p147453,Experiment 1,adults,24,learning,17,sibu,beppo,stims/7.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p147453,Experiment 1,adults,24,learning,18,noopy,finna,stims/4.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p147453,Experiment 1,adults,24,learning,19,sibu,beppo,stims/7.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p147453,Experiment 1,adults,24,learning,20,kita,finna,stims/2.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p147453,Experiment 1,adults,24,learning,21,tesser,finna,stims/1.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p147453,Experiment 1,adults,24,learning,22,guffi,manu,stims/3.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p147453,Experiment 1,adults,24,learning,23,sibu,beppo,stims/7.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p147453,Experiment 1,adults,24,learning,24,kita,tesser,stims/2.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p147453,Experiment 1,adults,24,selection,25,finna,kita,stims/3.png,stims/8.png,stims/6.png,stims/5.png,stims/1.png,stims/2.png,stims/4.png,stims/7.png,stims/2.png,stims/4.png,kita,finna,NA,NA,NA
p147453,Experiment 1,adults,24,selection,26,finna,noopy,stims/3.png,stims/8.png,stims/6.png,stims/5.png,stims/1.png,stims/2.png,stims/4.png,stims/7.png,stims/4.png,stims/6.png,finna,noopy,NA,NA,NA
p147453,Experiment 1,adults,24,selection,27,noopy,sibu,stims/3.png,stims/8.png,stims/6.png,stims/5.png,stims/1.png,stims/2.png,stims/4.png,stims/7.png,stims/7.png,stims/6.png,sibu,noopy,NA,NA,NA
p147453,Experiment 1,adults,24,selection,28,beppo,manu,stims/3.png,stims/8.png,stims/6.png,stims/5.png,stims/1.png,stims/2.png,stims/4.png,stims/7.png,stims/8.png,stims/3.png,beppo,manu,NA,NA,NA
p147453,Experiment 1,adults,24,test,29,NA,NA,stims/4.png,stims/6.png,stims/1.png,stims/7.png,stims/3.png,stims/2.png,stims/5.png,stims/8.png,stims/2.png,NA,NA,NA,stims/4.png,0,NA
p147453,Experiment 1,adults,24,test,30,NA,NA,stims/8.png,stims/4.png,stims/3.png,stims/5.png,stims/7.png,stims/6.png,stims/1.png,stims/2.png,stims/1.png,NA,NA,NA,stims/1.png,1,NA
p147453,Experiment 1,adults,24,test,31,NA,NA,stims/2.png,stims/5.png,stims/3.png,stims/8.png,stims/7.png,stims/6.png,stims/4.png,stims/1.png,stims/3.png,NA,NA,NA,stims/3.png,1,NA
p147453,Experiment 1,adults,24,test,32,NA,NA,stims/3.png,stims/8.png,stims/4.png,stims/1.png,stims/2.png,stims/6.png,stims/5.png,stims/7.png,stims/6.png,NA,NA,NA,stims/8.png,0,NA
p147453,Experiment 1,adults,24,test,33,NA,NA,stims/2.png,stims/5.png,stims/4.png,stims/8.png,stims/6.png,stims/1.png,stims/7.png,stims/3.png,stims/5.png,NA,NA,NA,stims/5.png,1,NA
p147453,Experiment 1,adults,24,test,34,NA,NA,stims/2.png,stims/6.png,stims/4.png,stims/8.png,stims/5.png,stims/1.png,stims/3.png,stims/7.png,stims/7.png,NA,NA,NA,stims/7.png,1,NA
p147453,Experiment 1,adults,24,test,35,NA,NA,stims/2.png,stims/4.png,stims/5.png,stims/6.png,stims/7.png,stims/1.png,stims/8.png,stims/3.png,stims/6.png,NA,NA,NA,stims/6.png,1,NA
p147453,Experiment 1,adults,24,test,36,NA,NA,stims/4.png,stims/2.png,stims/8.png,stims/5.png,stims/6.png,stims/3.png,stims/7.png,stims/1.png,stims/4.png,NA,NA,NA,stims/2.png,0,NA
p164727,Experiment S1,adults,19,learning,1,beppo,sibu,stims/4.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,2,sibu,finna,stims/5.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,3,beppo,finna,stims/5.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,4,tesser,manu,stims/7.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,5,noopy,kita,stims/6.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,6,manu,noopy,stims/7.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,7,sibu,guffi,stims/4.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,8,kita,tesser,stims/3.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,9,guffi,beppo,stims/8.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,10,kita,tesser,stims/3.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,11,finna,guffi,stims/5.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,12,noopy,manu,stims/7.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,13,sibu,beppo,stims/4.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,14,sibu,guffi,stims/4.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,15,noopy,kita,stims/6.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,16,kita,tesser,stims/3.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,17,noopy,manu,stims/7.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,18,guffi,beppo,stims/8.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,19,guffi,finna,stims/5.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,20,sibu,finna,stims/5.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,21,tesser,manu,stims/7.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,22,manu,noopy,stims/7.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,23,tesser,kita,stims/3.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,learning,24,beppo,finna,stims/5.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p164727,Experiment S1,adults,19,test,25,NA,NA,stims/6.png,stims/1.png,stims/7.png,stims/2.png,stims/8.png,stims/4.png,stims/3.png,stims/5.png,stims/6.png,NA,NA,NA,stims/6.png,1,NA
p164727,Experiment S1,adults,19,test,26,NA,NA,stims/8.png,stims/1.png,stims/3.png,stims/6.png,stims/5.png,stims/7.png,stims/4.png,stims/2.png,stims/4.png,NA,NA,NA,stims/4.png,1,NA
p164727,Experiment S1,adults,19,test,27,NA,NA,stims/7.png,stims/2.png,stims/3.png,stims/5.png,stims/4.png,stims/6.png,stims/8.png,stims/1.png,stims/8.png,NA,NA,NA,stims/8.png,1,NA
p164727,Experiment S1,adults,19,test,28,NA,NA,stims/3.png,stims/6.png,stims/5.png,stims/7.png,stims/8.png,stims/4.png,stims/1.png,stims/2.png,stims/2.png,NA,NA,NA,stims/2.png,1,NA
p164727,Experiment S1,adults,19,test,29,NA,NA,stims/8.png,stims/1.png,stims/3.png,stims/4.png,stims/2.png,stims/5.png,stims/7.png,stims/6.png,stims/3.png,NA,NA,NA,stims/3.png,1,NA
p164727,Experiment S1,adults,19,test,30,NA,NA,stims/6.png,stims/2.png,stims/8.png,stims/1.png,stims/5.png,stims/4.png,stims/7.png,stims/3.png,stims/1.png,NA,NA,NA,stims/1.png,1,NA
p164727,Experiment S1,adults,19,test,31,NA,NA,stims/7.png,stims/6.png,stims/5.png,stims/3.png,stims/4.png,stims/8.png,stims/2.png,stims/1.png,stims/5.png,NA,NA,NA,stims/5.png,1,NA
p164727,Experiment S1,adults,19,test,32,NA,NA,stims/6.png,stims/2.png,stims/4.png,stims/3.png,stims/1.png,stims/5.png,stims/7.png,stims/8.png,stims/7.png,NA,NA,NA,stims/7.png,1,NA
p164727,Experiment S1,adults,19,selection,33,finna,beppo,stims/1.png,stims/8.png,stims/5.png,stims/4.png,stims/7.png,stims/2.png,stims/6.png,stims/3.png,stims/2.png,stims/5.png,beppo,finna,NA,NA,NA
p164727,Experiment S1,adults,19,selection,34,guffi,beppo,stims/1.png,stims/8.png,stims/5.png,stims/4.png,stims/7.png,stims/2.png,stims/6.png,stims/3.png,stims/2.png,stims/8.png,beppo,guffi,NA,NA,NA
p164727,Experiment S1,adults,19,selection,35,tesser,noopy,stims/1.png,stims/8.png,stims/5.png,stims/4.png,stims/7.png,stims/2.png,stims/6.png,stims/3.png,stims/3.png,stims/6.png,tesser,noopy,NA,NA,NA
p164727,Experiment S1,adults,19,selection,36,sibu,finna,stims/1.png,stims/8.png,stims/5.png,stims/4.png,stims/7.png,stims/2.png,stims/6.png,stims/3.png,stims/4.png,stims/5.png,sibu,finna,NA,NA,NA
p164727,Experiment S1,adults,19,test,37,NA,NA,stims/7.png,stims/3.png,stims/4.png,stims/2.png,stims/1.png,stims/5.png,stims/8.png,stims/6.png,stims/6.png,NA,NA,NA,stims/6.png,1,NA
p164727,Experiment S1,adults,19,test,38,NA,NA,stims/6.png,stims/7.png,stims/8.png,stims/2.png,stims/3.png,stims/1.png,stims/5.png,stims/4.png,stims/2.png,NA,NA,NA,stims/2.png,1,NA
p164727,Experiment S1,adults,19,test,39,NA,NA,stims/2.png,stims/4.png,stims/7.png,stims/3.png,stims/1.png,stims/8.png,stims/5.png,stims/6.png,stims/7.png,NA,NA,NA,stims/7.png,1,NA
p164727,Experiment S1,adults,19,test,40,NA,NA,stims/5.png,stims/1.png,stims/8.png,stims/7.png,stims/2.png,stims/4.png,stims/6.png,stims/3.png,stims/8.png,NA,NA,NA,stims/8.png,1,NA
p164727,Experiment S1,adults,19,test,41,NA,NA,stims/4.png,stims/8.png,stims/5.png,stims/7.png,stims/6.png,stims/1.png,stims/3.png,stims/2.png,stims/1.png,NA,NA,NA,stims/1.png,1,NA
p164727,Experiment S1,adults,19,test,42,NA,NA,stims/1.png,stims/4.png,stims/7.png,stims/2.png,stims/6.png,stims/3.png,stims/8.png,stims/5.png,stims/4.png,NA,NA,NA,stims/4.png,1,NA
p164727,Experiment S1,adults,19,test,43,NA,NA,stims/8.png,stims/4.png,stims/3.png,stims/5.png,stims/7.png,stims/6.png,stims/2.png,stims/1.png,stims/3.png,NA,NA,NA,stims/3.png,1,NA
p164727,Experiment S1,adults,19,test,44,NA,NA,stims/4.png,stims/3.png,stims/2.png,stims/6.png,stims/8.png,stims/1.png,stims/5.png,stims/7.png,stims/5.png,NA,NA,NA,stims/5.png,1,NA
p18221,Experiment S1,adults,21,learning,1,finna,manu,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,2,manu,finna,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,3,guffi,kita,stims/6.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,4,beppo,sibu,stims/3.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,5,tesser,kita,stims/8.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,6,beppo,sibu,stims/3.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,7,kita,noopy,stims/2.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,8,guffi,noopy,stims/6.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,9,finna,manu,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,10,tesser,noopy,stims/2.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,11,guffi,tesser,stims/6.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,12,sibu,beppo,stims/3.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,13,guffi,kita,stims/6.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,14,tesser,guffi,stims/6.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,15,beppo,sibu,stims/3.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,16,guffi,noopy,stims/6.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,17,tesser,noopy,stims/2.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,18,finna,manu,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,19,finna,manu,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,20,beppo,sibu,stims/3.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,21,kita,tesser,stims/8.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,22,manu,finna,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,23,sibu,beppo,stims/3.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,learning,24,noopy,kita,stims/2.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18221,Experiment S1,adults,21,test,25,NA,NA,stims/3.png,stims/6.png,stims/1.png,stims/7.png,stims/8.png,stims/5.png,stims/4.png,stims/2.png,stims/1.png,NA,NA,NA,stims/1.png,1,NA
p18221,Experiment S1,adults,21,test,26,NA,NA,stims/1.png,stims/7.png,stims/6.png,stims/2.png,stims/3.png,stims/5.png,stims/4.png,stims/8.png,stims/5.png,NA,NA,NA,stims/5.png,1,NA
p18221,Experiment S1,adults,21,test,27,NA,NA,stims/3.png,stims/8.png,stims/1.png,stims/7.png,stims/2.png,stims/4.png,stims/6.png,stims/5.png,stims/6.png,NA,NA,NA,stims/6.png,1,NA
p18221,Experiment S1,adults,21,test,28,NA,NA,stims/1.png,stims/2.png,stims/5.png,stims/6.png,stims/3.png,stims/7.png,stims/8.png,stims/4.png,stims/2.png,NA,NA,NA,stims/2.png,1,NA
p18221,Experiment S1,adults,21,test,29,NA,NA,stims/3.png,stims/1.png,stims/5.png,stims/6.png,stims/7.png,stims/8.png,stims/4.png,stims/2.png,stims/4.png,NA,NA,NA,stims/4.png,1,NA
p18221,Experiment S1,adults,21,test,30,NA,NA,stims/7.png,stims/5.png,stims/4.png,stims/3.png,stims/6.png,stims/2.png,stims/1.png,stims/8.png,stims/7.png,NA,NA,NA,stims/7.png,1,NA
p18221,Experiment S1,adults,21,test,31,NA,NA,stims/3.png,stims/5.png,stims/2.png,stims/4.png,stims/1.png,stims/8.png,stims/6.png,stims/7.png,stims/8.png,NA,NA,NA,stims/8.png,1,NA
p18221,Experiment S1,adults,21,test,32,NA,NA,stims/7.png,stims/5.png,stims/3.png,stims/8.png,stims/4.png,stims/6.png,stims/1.png,stims/2.png,stims/3.png,NA,NA,NA,stims/3.png,1,NA
p18221,Experiment S1,adults,21,selection,33,beppo,manu,stims/1.png,stims/8.png,stims/2.png,stims/5.png,stims/4.png,stims/7.png,stims/6.png,stims/3.png,stims/1.png,stims/3.png,manu,beppo,NA,NA,NA
p18221,Experiment S1,adults,21,selection,34,finna,manu,stims/1.png,stims/8.png,stims/2.png,stims/5.png,stims/4.png,stims/7.png,stims/6.png,stims/3.png,stims/7.png,stims/1.png,finna,manu,NA,NA,NA
p18221,Experiment S1,adults,21,selection,35,sibu,kita,stims/1.png,stims/8.png,stims/2.png,stims/5.png,stims/4.png,stims/7.png,stims/6.png,stims/3.png,stims/4.png,stims/8.png,sibu,kita,NA,NA,NA
p18221,Experiment S1,adults,21,selection,36,finna,beppo,stims/1.png,stims/8.png,stims/2.png,stims/5.png,stims/4.png,stims/7.png,stims/6.png,stims/3.png,stims/3.png,stims/7.png,beppo,finna,NA,NA,NA
p18221,Experiment S1,adults,21,test,37,NA,NA,stims/3.png,stims/5.png,stims/6.png,stims/7.png,stims/4.png,stims/1.png,stims/8.png,stims/2.png,stims/3.png,NA,NA,NA,stims/3.png,1,NA
p18221,Experiment S1,adults,21,test,38,NA,NA,stims/6.png,stims/1.png,stims/2.png,stims/8.png,stims/3.png,stims/7.png,stims/4.png,stims/5.png,stims/5.png,NA,NA,NA,stims/5.png,1,NA
p18221,Experiment S1,adults,21,test,39,NA,NA,stims/3.png,stims/6.png,stims/1.png,stims/2.png,stims/5.png,stims/4.png,stims/8.png,stims/7.png,stims/1.png,NA,NA,NA,stims/1.png,1,NA
p18221,Experiment S1,adults,21,test,40,NA,NA,stims/1.png,stims/5.png,stims/4.png,stims/8.png,stims/6.png,stims/2.png,stims/3.png,stims/7.png,stims/8.png,NA,NA,NA,stims/8.png,1,NA
p18221,Experiment S1,adults,21,test,41,NA,NA,stims/3.png,stims/6.png,stims/4.png,stims/8.png,stims/2.png,stims/1.png,stims/5.png,stims/7.png,stims/4.png,NA,NA,NA,stims/4.png,1,NA
p18221,Experiment S1,adults,21,test,42,NA,NA,stims/6.png,stims/8.png,stims/5.png,stims/1.png,stims/7.png,stims/4.png,stims/3.png,stims/2.png,stims/2.png,NA,NA,NA,stims/2.png,1,NA
p18221,Experiment S1,adults,21,test,43,NA,NA,stims/6.png,stims/7.png,stims/2.png,stims/1.png,stims/5.png,stims/8.png,stims/4.png,stims/3.png,stims/6.png,NA,NA,NA,stims/6.png,1,NA
p18221,Experiment S1,adults,21,test,44,NA,NA,stims/7.png,stims/2.png,stims/1.png,stims/3.png,stims/8.png,stims/6.png,stims/5.png,stims/4.png,stims/7.png,NA,NA,NA,stims/7.png,1,NA
p18467,Experiment S1,adults,19,learning,1,finna,kita,stims/5.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,2,finna,manu,stims/5.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,3,sibu,guffi,stims/8.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,4,manu,tesser,stims/4.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,5,kita,manu,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,6,beppo,guffi,stims/1.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,7,tesser,finna,stims/5.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,8,beppo,noopy,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,9,kita,tesser,stims/4.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,10,noopy,sibu,stims/7.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,11,beppo,noopy,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,12,sibu,guffi,stims/8.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,13,guffi,sibu,stims/8.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,14,guffi,beppo,stims/1.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,15,sibu,noopy,stims/7.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,16,noopy,beppo,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,17,finna,tesser,stims/5.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,18,manu,kita,stims/2.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,19,tesser,kita,stims/4.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,20,manu,tesser,stims/4.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,21,guffi,sibu,stims/8.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,22,finna,kita,stims/5.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,23,manu,finna,stims/5.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,learning,24,beppo,noopy,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p18467,Experiment S1,adults,19,test,25,NA,NA,stims/1.png,stims/7.png,stims/2.png,stims/5.png,stims/8.png,stims/4.png,stims/6.png,stims/3.png,stims/7.png,NA,NA,NA,stims/5.png,0,NA
p18467,Experiment S1,adults,19,test,26,NA,NA,stims/2.png,stims/8.png,stims/7.png,stims/6.png,stims/3.png,stims/5.png,stims/4.png,stims/1.png,stims/4.png,NA,NA,NA,stims/1.png,0,NA
p18467,Experiment S1,adults,19,test,27,NA,NA,stims/3.png,stims/4.png,stims/5.png,stims/7.png,stims/2.png,stims/1.png,stims/8.png,stims/6.png,stims/5.png,NA,NA,NA,stims/2.png,0,NA
p18467,Experiment S1,adults,19,test,28,NA,NA,stims/2.png,stims/4.png,stims/1.png,stims/6.png,stims/5.png,stims/8.png,stims/3.png,stims/7.png,stims/6.png,NA,NA,NA,stims/8.png,0,NA
p18467,Experiment S1,adults,19,test,29,NA,NA,stims/1.png,stims/4.png,stims/7.png,stims/8.png,stims/2.png,stims/6.png,stims/5.png,stims/3.png,stims/4.png,NA,NA,NA,stims/3.png,0,NA
p18467,Experiment S1,adults,19,test,30,NA,NA,stims/4.png,stims/3.png,stims/5.png,stims/2.png,stims/1.png,stims/7.png,stims/8.png,stims/6.png,stims/2.png,NA,NA,NA,stims/4.png,0,NA
p18467,Experiment S1,adults,19,test,31,NA,NA,stims/1.png,stims/6.png,stims/8.png,stims/3.png,stims/4.png,stims/5.png,stims/2.png,stims/7.png,stims/1.png,NA,NA,NA,stims/7.png,0,NA
p18467,Experiment S1,adults,19,test,32,NA,NA,stims/2.png,stims/8.png,stims/4.png,stims/7.png,stims/3.png,stims/6.png,stims/5.png,stims/1.png,stims/8.png,NA,NA,NA,stims/6.png,0,NA
p18467,Experiment S1,adults,19,selection,33,manu,noopy,stims/3.png,stims/6.png,stims/2.png,stims/4.png,stims/8.png,stims/7.png,stims/5.png,stims/1.png,stims/2.png,stims/7.png,manu,noopy,NA,NA,NA
p18467,Experiment S1,adults,19,selection,34,guffi,tesser,stims/3.png,stims/6.png,stims/2.png,stims/4.png,stims/8.png,stims/7.png,stims/5.png,stims/1.png,stims/4.png,stims/6.png,tesser,guffi,NA,NA,NA
p18467,Experiment S1,adults,19,selection,35,guffi,kita,stims/3.png,stims/6.png,stims/2.png,stims/4.png,stims/8.png,stims/7.png,stims/5.png,stims/1.png,stims/3.png,stims/6.png,kita,guffi,NA,NA,NA
p18467,Experiment S1,adults,19,selection,36,sibu,manu,stims/3.png,stims/6.png,stims/2.png,stims/4.png,stims/8.png,stims/7.png,stims/5.png,stims/1.png,stims/8.png,stims/2.png,sibu,manu,NA,NA,NA
p18467,Experiment S1,adults,19,test,37,NA,NA,stims/4.png,stims/5.png,stims/3.png,stims/1.png,stims/8.png,stims/6.png,stims/7.png,stims/2.png,stims/6.png,NA,NA,NA,stims/6.png,1,NA
