subject,age_group,experiment_name,sampling_condition,trial_type,label1,label2,image1,image2,image3,image4,image5,image6,image7,image8,choice_image,random_image,random_image1,random_image2,choice_label,random_label,random_label1,random_label2,target_image,target_label,is_right,trial_index
p910303,adults,Crossact_active_passive,passive,test,NA,NA,stims/4.png,stims/10.png,stims/9.png,stims/11.png,stims/18.png,stims/17.png,stims/1.png,stims/14.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,noopy,0,41
p910303,adults,Crossact_active_passive,passive,test,NA,NA,stims/11.png,stims/4.png,stims/10.png,stims/1.png,stims/9.png,stims/17.png,stims/18.png,stims/14.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,soma,0,42
p910303,adults,Crossact_active_passive,passive,test,NA,NA,stims/1.png,stims/11.png,stims/14.png,stims/17.png,stims/4.png,stims/18.png,stims/10.png,stims/9.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,biffer,0,43
p910303,adults,Crossact_active_passive,passive,test,NA,NA,stims/17.png,stims/10.png,stims/14.png,stims/1.png,stims/4.png,stims/18.png,stims/11.png,stims/9.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/10.png,manu,0,44
p916232,adults,Crossact_active_passive,active,learning,pahvy,soma,stims/12.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
p916232,adults,Crossact_active_passive,active,learning,pahvy,beppo,stims/12.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
p916232,adults,Crossact_active_passive,active,learning,noopy,zeevo,stims/1.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
p916232,adults,Crossact_active_passive,active,learning,sibu,biffer,stims/2.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
p916232,adults,Crossact_active_passive,active,learning,zeevo,noopy,stims/1.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p916232,adults,Crossact_active_passive,active,learning,soma,manu,stims/29.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
p916232,adults,Crossact_active_passive,active,learning,pahvy,manu,stims/12.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
p916232,adults,Crossact_active_passive,active,learning,biffer,sibu,stims/2.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
p916232,adults,Crossact_active_passive,active,learning,soma,beppo,stims/17.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
p916232,adults,Crossact_active_passive,active,learning,zeevo,noopy,stims/1.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
p916232,adults,Crossact_active_passive,active,learning,biffer,sibu,stims/2.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
p916232,adults,Crossact_active_passive,active,learning,beppo,manu,stims/17.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
p916232,adults,Crossact_active_passive,active,learning,biffer,sibu,stims/2.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
p916232,adults,Crossact_active_passive,active,learning,noopy,zeevo,stims/1.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
p916232,adults,Crossact_active_passive,active,learning,beppo,manu,stims/17.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p916232,adults,Crossact_active_passive,active,learning,soma,manu,stims/29.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p916232,adults,Crossact_active_passive,active,learning,pahvy,soma,stims/12.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p916232,adults,Crossact_active_passive,active,learning,biffer,sibu,stims/2.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p916232,adults,Crossact_active_passive,active,learning,pahvy,manu,stims/12.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p916232,adults,Crossact_active_passive,active,learning,zeevo,noopy,stims/1.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p916232,adults,Crossact_active_passive,active,learning,soma,beppo,stims/17.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p916232,adults,Crossact_active_passive,active,learning,beppo,pahvy,stims/12.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p916232,adults,Crossact_active_passive,active,learning,biffer,sibu,stims/2.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p916232,adults,Crossact_active_passive,active,learning,zeevo,noopy,stims/1.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p916232,adults,Crossact_active_passive,active,selection,NA,NA,stims/2.png,stims/8.png,stims/10.png,stims/1.png,stims/6.png,stims/17.png,stims/29.png,stims/12.png,stims/2.png,stims/10.png,NA,NA,biffer,noopy,NA,NA,NA,NA,NA,25
p916232,adults,Crossact_active_passive,active,selection,NA,NA,stims/2.png,stims/8.png,stims/10.png,stims/1.png,stims/6.png,stims/17.png,stims/29.png,stims/12.png,stims/8.png,stims/1.png,NA,NA,sibu,zeevo,NA,NA,NA,NA,NA,26
p916232,adults,Crossact_active_passive,active,selection,NA,NA,stims/2.png,stims/8.png,stims/10.png,stims/1.png,stims/6.png,stims/17.png,stims/29.png,stims/12.png,stims/1.png,stims/10.png,NA,NA,zeevo,noopy,NA,NA,NA,NA,NA,27
p916232,adults,Crossact_active_passive,active,selection,NA,NA,stims/2.png,stims/8.png,stims/10.png,stims/1.png,stims/6.png,stims/17.png,stims/29.png,stims/12.png,stims/29.png,stims/8.png,NA,NA,soma,sibu,NA,NA,NA,NA,NA,28
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/1.png,stims/12.png,stims/8.png,stims/6.png,stims/2.png,stims/10.png,stims/17.png,stims/29.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/10.png,noopy,1,29
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/2.png,stims/1.png,stims/8.png,stims/6.png,stims/10.png,stims/12.png,stims/29.png,stims/17.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,zeevo,1,30
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/6.png,stims/8.png,stims/12.png,stims/2.png,stims/29.png,stims/1.png,stims/10.png,stims/17.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,beppo,1,31
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/6.png,stims/29.png,stims/12.png,stims/17.png,stims/8.png,stims/1.png,stims/10.png,stims/2.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,pahvy,1,32
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/29.png,stims/12.png,stims/1.png,stims/8.png,stims/10.png,stims/2.png,stims/17.png,stims/6.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/6.png,manu,1,33
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/6.png,stims/1.png,stims/8.png,stims/17.png,stims/29.png,stims/12.png,stims/10.png,stims/2.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,stims/2.png,biffer,0,34
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/8.png,stims/17.png,stims/6.png,stims/29.png,stims/10.png,stims/12.png,stims/1.png,stims/2.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,stims/29.png,soma,0,35
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/12.png,stims/8.png,stims/29.png,stims/1.png,stims/17.png,stims/6.png,stims/10.png,stims/2.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/8.png,sibu,0,36
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/2.png,stims/1.png,stims/8.png,stims/29.png,stims/17.png,stims/10.png,stims/12.png,stims/6.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,stims/2.png,biffer,0,37
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/2.png,stims/6.png,stims/1.png,stims/29.png,stims/12.png,stims/8.png,stims/10.png,stims/17.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,pahvy,1,38
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/29.png,stims/17.png,stims/1.png,stims/6.png,stims/8.png,stims/12.png,stims/2.png,stims/10.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/6.png,manu,1,39
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/6.png,stims/10.png,stims/2.png,stims/1.png,stims/8.png,stims/12.png,stims/17.png,stims/29.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,beppo,1,40
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/1.png,stims/29.png,stims/17.png,stims/2.png,stims/6.png,stims/8.png,stims/10.png,stims/12.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/29.png,soma,0,41
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/17.png,stims/10.png,stims/12.png,stims/29.png,stims/1.png,stims/2.png,stims/8.png,stims/6.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,zeevo,0,42
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/1.png,stims/2.png,stims/17.png,stims/6.png,stims/10.png,stims/8.png,stims/12.png,stims/29.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/10.png,noopy,1,43
p916232,adults,Crossact_active_passive,active,test,NA,NA,stims/6.png,stims/12.png,stims/10.png,stims/1.png,stims/29.png,stims/2.png,stims/17.png,stims/8.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/8.png,sibu,0,44
p916232,adults,Crossact_active_passive,passive,learning,roozer,deela,stims/3.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
p916232,adults,Crossact_active_passive,passive,learning,roozer,kita,stims/9.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
p916232,adults,Crossact_active_passive,passive,learning,kita,deela,stims/3.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
p916232,adults,Crossact_active_passive,passive,learning,guffi,finna,stims/18.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
p916232,adults,Crossact_active_passive,passive,learning,roozer,tesser,stims/9.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p916232,adults,Crossact_active_passive,passive,learning,tibble,leemu,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
p916232,adults,Crossact_active_passive,passive,learning,tesser,kita,stims/11.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
p916232,adults,Crossact_active_passive,passive,learning,finna,guffi,stims/18.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
p916232,adults,Crossact_active_passive,passive,learning,deela,tesser,stims/3.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
p916232,adults,Crossact_active_passive,passive,learning,leemu,tibble,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
p916232,adults,Crossact_active_passive,passive,learning,finna,guffi,stims/18.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
p916232,adults,Crossact_active_passive,passive,learning,tibble,leemu,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
p916232,adults,Crossact_active_passive,passive,learning,guffi,finna,stims/18.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
p916232,adults,Crossact_active_passive,passive,learning,deela,roozer,stims/3.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
p916232,adults,Crossact_active_passive,passive,learning,roozer,tesser,stims/9.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p916232,adults,Crossact_active_passive,passive,learning,guffi,finna,stims/18.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p916232,adults,Crossact_active_passive,passive,learning,leemu,tibble,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p916232,adults,Crossact_active_passive,passive,learning,tibble,leemu,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p916232,adults,Crossact_active_passive,passive,learning,leemu,tibble,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p916232,adults,Crossact_active_passive,passive,learning,finna,guffi,stims/18.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p916232,adults,Crossact_active_passive,passive,learning,deela,tesser,stims/3.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p916232,adults,Crossact_active_passive,passive,learning,kita,roozer,stims/9.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p916232,adults,Crossact_active_passive,passive,learning,kita,tesser,stims/11.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p916232,adults,Crossact_active_passive,passive,learning,deela,kita,stims/3.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p916232,adults,Crossact_active_passive,passive,selection,NA,NA,stims/18.png,stims/14.png,stims/5.png,stims/7.png,stims/11.png,stims/3.png,stims/4.png,stims/9.png,NA,NA,stims/5.png,stims/18.png,NA,NA,finna,guffi,NA,NA,NA,25
p916232,adults,Crossact_active_passive,passive,selection,NA,NA,stims/18.png,stims/14.png,stims/5.png,stims/7.png,stims/11.png,stims/3.png,stims/4.png,stims/9.png,NA,NA,stims/5.png,stims/11.png,NA,NA,finna,kita,NA,NA,NA,26
p916232,adults,Crossact_active_passive,passive,selection,NA,NA,stims/18.png,stims/14.png,stims/5.png,stims/7.png,stims/11.png,stims/3.png,stims/4.png,stims/9.png,NA,NA,stims/9.png,stims/18.png,NA,NA,roozer,guffi,NA,NA,NA,27
p916232,adults,Crossact_active_passive,passive,selection,NA,NA,stims/18.png,stims/14.png,stims/5.png,stims/7.png,stims/11.png,stims/3.png,stims/4.png,stims/9.png,NA,NA,stims/4.png,stims/14.png,NA,NA,leemu,tesser,NA,NA,NA,28
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/4.png,stims/3.png,stims/9.png,stims/11.png,stims/7.png,stims/18.png,stims/5.png,stims/14.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,stims/5.png,finna,1,29
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/5.png,stims/4.png,stims/18.png,stims/11.png,stims/14.png,stims/9.png,stims/3.png,stims/7.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,stims/14.png,tesser,1,30
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/9.png,stims/3.png,stims/18.png,stims/11.png,stims/4.png,stims/5.png,stims/7.png,stims/14.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/7.png,tibble,1,31
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/3.png,stims/7.png,stims/14.png,stims/11.png,stims/18.png,stims/9.png,stims/5.png,stims/4.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,roozer,1,32
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/3.png,stims/7.png,stims/14.png,stims/9.png,stims/5.png,stims/18.png,stims/4.png,stims/11.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,guffi,1,33
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/4.png,stims/7.png,stims/18.png,stims/14.png,stims/5.png,stims/9.png,stims/3.png,stims/11.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,stims/3.png,deela,1,34
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/14.png,stims/4.png,stims/11.png,stims/7.png,stims/3.png,stims/9.png,stims/5.png,stims/18.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/11.png,kita,1,35
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/11.png,stims/9.png,stims/5.png,stims/7.png,stims/4.png,stims/18.png,stims/14.png,stims/3.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,leemu,0,36
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/18.png,stims/7.png,stims/11.png,stims/4.png,stims/9.png,stims/14.png,stims/3.png,stims/5.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/11.png,kita,1,37
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/18.png,stims/14.png,stims/7.png,stims/11.png,stims/5.png,stims/9.png,stims/3.png,stims/4.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,roozer,1,38
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/3.png,stims/5.png,stims/4.png,stims/9.png,stims/18.png,stims/14.png,stims/11.png,stims/7.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,stims/7.png,tibble,0,39
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/7.png,stims/4.png,stims/14.png,stims/9.png,stims/5.png,stims/11.png,stims/3.png,stims/18.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,stims/3.png,deela,1,40
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/3.png,stims/9.png,stims/14.png,stims/4.png,stims/7.png,stims/5.png,stims/11.png,stims/18.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,leemu,1,41
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/14.png,stims/3.png,stims/18.png,stims/4.png,stims/9.png,stims/11.png,stims/5.png,stims/7.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,stims/14.png,tesser,1,42
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/14.png,stims/11.png,stims/9.png,stims/18.png,stims/4.png,stims/5.png,stims/7.png,stims/3.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,stims/5.png,finna,1,43
p916232,adults,Crossact_active_passive,passive,test,NA,NA,stims/7.png,stims/9.png,stims/18.png,stims/14.png,stims/3.png,stims/11.png,stims/5.png,stims/4.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,guffi,1,44
p51071,adults,Crossact_active_passive,passive,learning,tesser,manu,stims/9.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
p51071,adults,Crossact_active_passive,passive,learning,roozer,biffer,stims/5.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
p51071,adults,Crossact_active_passive,passive,learning,noopy,zeevo,stims/1.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
p51071,adults,Crossact_active_passive,passive,learning,deela,tesser,stims/4.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
p51071,adults,Crossact_active_passive,passive,learning,soma,deela,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p51071,adults,Crossact_active_passive,passive,learning,noopy,zeevo,stims/1.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
p51071,adults,Crossact_active_passive,passive,learning,manu,deela,stims/4.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
p51071,adults,Crossact_active_passive,passive,learning,tesser,soma,stims/7.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
p51071,adults,Crossact_active_passive,passive,learning,biffer,roozer,stims/5.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
p51071,adults,Crossact_active_passive,passive,learning,biffer,roozer,stims/5.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
p51071,adults,Crossact_active_passive,passive,learning,noopy,zeevo,stims/1.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
p51071,adults,Crossact_active_passive,passive,learning,soma,manu,stims/7.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
p51071,adults,Crossact_active_passive,passive,learning,manu,tesser,stims/9.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
p51071,adults,Crossact_active_passive,passive,learning,biffer,roozer,stims/5.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
p51071,adults,Crossact_active_passive,passive,learning,noopy,zeevo,stims/1.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p51071,adults,Crossact_active_passive,passive,learning,zeevo,noopy,stims/1.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p51071,adults,Crossact_active_passive,passive,learning,soma,manu,stims/7.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p51071,adults,Crossact_active_passive,passive,learning,zeevo,noopy,stims/1.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p51071,adults,Crossact_active_passive,passive,learning,soma,deela,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p51071,adults,Crossact_active_passive,passive,learning,manu,deela,stims/4.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p51071,adults,Crossact_active_passive,passive,learning,biffer,roozer,stims/5.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p51071,adults,Crossact_active_passive,passive,learning,roozer,biffer,stims/5.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p51071,adults,Crossact_active_passive,passive,learning,deela,tesser,stims/4.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p51071,adults,Crossact_active_passive,passive,learning,tesser,soma,stims/7.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p51071,adults,Crossact_active_passive,passive,selection,NA,NA,stims/5.png,stims/1.png,stims/12.png,stims/9.png,stims/11.png,stims/17.png,stims/7.png,stims/4.png,NA,NA,stims/17.png,stims/1.png,NA,NA,biffer,zeevo,NA,NA,NA,25
p51071,adults,Crossact_active_passive,passive,selection,NA,NA,stims/5.png,stims/1.png,stims/12.png,stims/9.png,stims/11.png,stims/17.png,stims/7.png,stims/4.png,NA,NA,stims/7.png,stims/17.png,NA,NA,soma,biffer,NA,NA,NA,26
p51071,adults,Crossact_active_passive,passive,selection,NA,NA,stims/5.png,stims/1.png,stims/12.png,stims/9.png,stims/11.png,stims/17.png,stims/7.png,stims/4.png,NA,NA,stims/5.png,stims/4.png,NA,NA,roozer,deela,NA,NA,NA,27
p51071,adults,Crossact_active_passive,passive,selection,NA,NA,stims/5.png,stims/1.png,stims/12.png,stims/9.png,stims/11.png,stims/17.png,stims/7.png,stims/4.png,NA,NA,stims/11.png,stims/5.png,NA,NA,tesser,roozer,NA,NA,NA,28
p51071,adults,Crossact_active_passive,passive,test,NA,NA,stims/11.png,stims/1.png,stims/7.png,stims/17.png,stims/9.png,stims/5.png,stims/4.png,stims/12.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,noopy,1,29
p51071,adults,Crossact_active_passive,passive,test,NA,NA,stims/9.png,stims/4.png,stims/12.png,stims/7.png,stims/17.png,stims/5.png,stims/11.png,stims/1.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,deela,1,30
p51071,adults,Crossact_active_passive,passive,test,NA,NA,stims/4.png,stims/5.png,stims/7.png,stims/1.png,stims/17.png,stims/11.png,stims/12.png,stims/9.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,stims/5.png,roozer,1,31
p51071,adults,Crossact_active_passive,passive,test,NA,NA,stims/12.png,stims/4.png,stims/11.png,stims/7.png,stims/17.png,stims/1.png,stims/9.png,stims/5.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/7.png,soma,1,32
p51071,adults,Crossact_active_passive,passive,test,NA,NA,stims/4.png,stims/12.png,stims/7.png,stims/11.png,stims/1.png,stims/17.png,stims/5.png,stims/9.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/11.png,tesser,1,33
p51071,adults,Crossact_active_passive,passive,test,NA,NA,stims/12.png,stims/5.png,stims/9.png,stims/1.png,stims/17.png,stims/7.png,stims/4.png,stims/11.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,manu,1,34
